Month,Year,Rainfall_x,WPI_x,WPI_y,Rainfall_Deviation,Flood_Flag,Crop
4,2012,47.5,101.2,158.89999999999998,-53.269444444444446,False,Cotton
5,2012,31.7,101.5,158.89999999999998,-53.269444444444446,False,Cotton
6,2012,117.8,102.5,104.0,210.7305555555556,False,Cotton
6,2012,117.8,102.5,104.0,368.43055555555554,True,Cotton
6,2012,117.8,102.5,104.0,446.0305555555556,True,Cotton
6,2012,117.8,102.5,104.0,151.23055555555558,False,Cotton
6,2012,117.8,102.5,104.0,306.83055555555563,True,Cotton
6,2012,117.8,102.5,104.0,-102.86944444444444,False,Cotton
6,2012,117.8,102.5,104.0,-78.46944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-126.46944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-157.56944444444446,False,Cotton
6,2012,117.8,102.5,104.0,-224.26944444444445,False,Cotton
6,2012,117.8,102.5,104.0,-241.56944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-197.46944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-242.26944444444445,False,Cotton
6,2012,117.8,102.5,104.0,-237.36944444444444,False,Cotton
6,2012,117.8,102.5,104.0,-223.96944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-201.56944444444449,False,Cotton
6,2012,117.8,102.5,104.0,-241.96944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-236.16944444444445,False,Cotton
6,2012,117.8,102.5,104.0,-209.1694444444444,False,Cotton
6,2012,117.8,102.5,104.0,-183.86944444444444,False,Cotton
6,2012,117.8,102.5,104.0,-211.56944444444449,False,Cotton
6,2012,117.8,102.5,104.0,-224.36944444444444,False,Cotton
6,2012,117.8,102.5,104.0,364.2305555555556,True,Cotton
6,2012,117.8,102.5,104.0,-179.46944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-175.16944444444442,False,Cotton
6,2012,117.8,102.5,104.0,-121.76944444444445,False,Cotton
6,2012,117.8,102.5,104.0,-112.96944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-168.06944444444446,False,Cotton
6,2012,117.8,102.5,104.0,-140.76944444444445,False,Cotton
6,2012,117.8,102.5,104.0,-209.46944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-221.96944444444443,False,Cotton
6,2012,117.8,102.5,104.0,429.8305555555556,True,Cotton
6,2012,117.8,102.5,104.0,-186.96944444444443,False,Cotton
6,2012,117.8,102.5,104.0,-166.96944444444443,False,Cotton
6,2012,117.8,102.5,104.0,182.33055555555555,False,Cotton
6,2012,117.8,102.5,104.0,79.53055555555554,False,Cotton
7,2012,250.2,110.7,111.6,76.63055555555556,False,Cotton
7,2012,250.2,110.7,111.6,375.6305555555556,True,Cotton
7,2012,250.2,110.7,111.6,246.2305555555556,True,Cotton
7,2012,250.2,110.7,111.6,34.33055555555555,False,Cotton
7,2012,250.2,110.7,111.6,385.8305555555556,True,Cotton
7,2012,250.2,110.7,111.6,60.03055555555554,False,Cotton
7,2012,250.2,110.7,111.6,72.53055555555554,False,Cotton
7,2012,250.2,110.7,111.6,39.83055555555555,False,Cotton
7,2012,250.2,110.7,111.6,46.33055555555555,False,Cotton
7,2012,250.2,110.7,111.6,40.23055555555558,False,Cotton
7,2012,250.2,110.7,111.6,-50.66944444444445,False,Cotton
7,2012,250.2,110.7,111.6,141.03055555555554,False,Cotton
7,2012,250.2,110.7,111.6,-181.26944444444445,False,Cotton
7,2012,250.2,110.7,111.6,-151.36944444444444,False,Cotton
7,2012,250.2,110.7,111.6,-50.56944444444443,False,Cotton
7,2012,250.2,110.7,111.6,-136.76944444444445,False,Cotton
7,2012,250.2,110.7,111.6,-208.36944444444444,False,Cotton
7,2012,250.2,110.7,111.6,-77.16944444444445,False,Cotton
7,2012,250.2,110.7,111.6,176.03055555555554,False,Cotton
7,2012,250.2,110.7,111.6,159.13055555555556,False,Cotton
7,2012,250.2,110.7,111.6,-66.26944444444445,False,Cotton
7,2012,250.2,110.7,111.6,-212.06944444444449,False,Cotton
7,2012,250.2,110.7,111.6,683.8305555555556,True,Cotton
7,2012,250.2,110.7,111.6,-44.36944444444444,False,Cotton
7,2012,250.2,110.7,111.6,-86.26944444444445,False,Cotton
7,2012,250.2,110.7,111.6,122.33055555555556,False,Cotton
7,2012,250.2,110.7,111.6,166.43055555555557,False,Cotton
7,2012,250.2,110.7,111.6,-49.06944444444443,False,Cotton
7,2012,250.2,110.7,111.6,-3.86944444444444,False,Cotton
7,2012,250.2,110.7,111.6,-125.56944444444444,False,Cotton
7,2012,250.2,110.7,111.6,-186.1694444444444,False,Cotton
7,2012,250.2,110.7,111.6,505.3305555555556,True,Cotton
7,2012,250.2,110.7,111.6,-132.66944444444442,False,Cotton
7,2012,250.2,110.7,111.6,-103.36944444444444,False,Cotton
7,2012,250.2,110.7,111.6,115.23055555555558,False,Cotton
7,2012,250.2,110.7,111.6,-15.86944444444444,False,Cotton
8,2012,262.4,115.0,114.2,122.23055555555558,False,Cotton
8,2012,262.4,115.0,114.2,84.13055555555556,False,Cotton
8,2012,262.4,115.0,114.2,53.03055555555554,False,Cotton
8,2012,262.4,115.0,114.2,106.43055555555556,False,Cotton
8,2012,262.4,115.0,114.2,68.33055555555555,False,Cotton
8,2012,262.4,115.0,114.2,12.230555555555584,False,Cotton
8,2012,262.4,115.0,114.2,165.53055555555554,False,Cotton
8,2012,262.4,115.0,114.2,37.23055555555558,False,Cotton
8,2012,262.4,115.0,114.2,-56.969444444444434,False,Cotton
8,2012,262.4,115.0,114.2,-61.36944444444444,False,Cotton
8,2012,262.4,115.0,114.2,-49.269444444444446,False,Cotton
8,2012,262.4,115.0,114.2,185.83055555555555,False,Cotton
8,2012,262.4,115.0,114.2,-66.16944444444445,False,Cotton
8,2012,262.4,115.0,114.2,-112.26944444444445,False,Cotton
8,2012,262.4,115.0,114.2,52.33055555555555,False,Cotton
8,2012,262.4,115.0,114.2,36.03055555555554,False,Cotton
8,2012,262.4,115.0,114.2,-81.56944444444443,False,Cotton
8,2012,262.4,115.0,114.2,117.43055555555556,False,Cotton
8,2012,262.4,115.0,114.2,100.53055555555554,False,Cotton
8,2012,262.4,115.0,114.2,126.83055555555556,False,Cotton
8,2012,262.4,115.0,114.2,-18.469444444444434,False,Cotton
8,2012,262.4,115.0,114.2,-213.26944444444445,False,Cotton
8,2012,262.4,115.0,114.2,480.2305555555556,True,Cotton
8,2012,262.4,115.0,114.2,-62.16944444444445,False,Cotton
8,2012,262.4,115.0,114.2,-145.66944444444442,False,Cotton
8,2012,262.4,115.0,114.2,67.73055555555558,False,Cotton
8,2012,262.4,115.0,114.2,157.13055555555556,False,Cotton
8,2012,262.4,115.0,114.2,-60.769444444444446,False,Cotton
8,2012,262.4,115.0,114.2,-41.06944444444443,False,Cotton
8,2012,262.4,115.0,114.2,-128.36944444444444,False,Cotton
8,2012,262.4,115.0,114.2,-157.26944444444445,False,Cotton
8,2012,262.4,115.0,114.2,782.6305555555556,True,Cotton
8,2012,262.4,115.0,114.2,-141.46944444444443,False,Cotton
8,2012,262.4,115.0,114.2,-11.269444444444446,False,Cotton
8,2012,262.4,115.0,114.2,254.1305555555556,True,Cotton
8,2012,262.4,115.0,114.2,133.83055555555555,False,Cotton
9,2012,193.5,112.5,116.1,621.5305555555556,True,Cotton
9,2012,193.5,112.5,116.1,375.93055555555554,True,Cotton
9,2012,193.5,112.5,116.1,124.63055555555556,False,Cotton
9,2012,193.5,112.5,116.1,8.830555555555549,False,Cotton
9,2012,193.5,112.5,116.1,184.0305555555556,False,Cotton
9,2012,193.5,112.5,116.1,-2.86944444444444,False,Cotton
9,2012,193.5,112.5,116.1,-3.6694444444444514,False,Cotton
9,2012,193.5,112.5,116.1,-30.36944444444444,False,Cotton
9,2012,193.5,112.5,116.1,-40.469444444444434,False,Cotton
9,2012,193.5,112.5,116.1,-41.469444444444434,False,Cotton
9,2012,193.5,112.5,116.1,-159.36944444444444,False,Cotton
9,2012,193.5,112.5,116.1,-22.16944444444445,False,Cotton
9,2012,193.5,112.5,116.1,-181.26944444444445,False,Cotton
9,2012,193.5,112.5,116.1,-160.46944444444443,False,Cotton
9,2012,193.5,112.5,116.1,-101.96944444444443,False,Cotton
9,2012,193.5,112.5,116.1,-96.56944444444444,False,Cotton
9,2012,193.5,112.5,116.1,-156.56944444444446,False,Cotton
9,2012,193.5,112.5,116.1,-116.56944444444444,False,Cotton
9,2012,193.5,112.5,116.1,-57.56944444444443,False,Cotton
9,2012,193.5,112.5,116.1,-69.66944444444445,False,Cotton
9,2012,193.5,112.5,116.1,24.83055555555555,False,Cotton
9,2012,193.5,112.5,116.1,-20.66944444444445,False,Cotton
9,2012,193.5,112.5,116.1,260.8305555555555,True,Cotton
9,2012,193.5,112.5,116.1,-118.66944444444444,False,Cotton
9,2012,193.5,112.5,116.1,-126.86944444444444,False,Cotton
9,2012,193.5,112.5,116.1,0.5305555555555657,False,Cotton
9,2012,193.5,112.5,116.1,17.43055555555557,False,Cotton
9,2012,193.5,112.5,116.1,-46.969444444444434,False,Cotton
9,2012,193.5,112.5,116.1,-67.36944444444444,False,Cotton
9,2012,193.5,112.5,116.1,-176.26944444444445,False,Cotton
9,2012,193.5,112.5,116.1,-167.56944444444446,False,Cotton
9,2012,193.5,112.5,116.1,134.83055555555555,False,Cotton
9,2012,193.5,112.5,116.1,-167.76944444444445,False,Cotton
9,2012,193.5,112.5,116.1,-149.26944444444445,False,Cotton
9,2012,193.5,112.5,116.1,-5.969444444444434,False,Cotton
9,2012,193.5,112.5,116.1,-67.56944444444443,False,Cotton
10,2012,58.7,114.0,158.89999999999998,-53.269444444444446,False,Cotton
11,2012,30.7,111.9,158.89999999999998,-53.269444444444446,False,Cotton
12,2012,11.7,110.8,158.89999999999998,-53.269444444444446,False,Cotton
1,2013,11.3,106.5,158.89999999999998,-53.269444444444446,False,Cotton
2,2013,40.1,106.1,158.89999999999998,-53.269444444444446,False,Cotton
3,2013,15.7,112.0,158.89999999999998,-53.269444444444446,False,Cotton
4,2013,30.4,112.0,158.89999999999998,-53.269444444444446,False,Cotton
5,2013,57.8,114.4,158.89999999999998,-53.269444444444446,False,Cotton
6,2013,219.8,115.9,119.3,529.6305555555556,True,Cotton
6,2013,219.8,115.9,119.3,42.23055555555558,False,Cotton
6,2013,219.8,115.9,119.3,83.83055555555555,False,Cotton
6,2013,219.8,115.9,119.3,28.530555555555537,False,Cotton
6,2013,219.8,115.9,119.3,146.73055555555558,False,Cotton
6,2013,219.8,115.9,119.3,-10.269444444444446,False,Cotton
6,2013,219.8,115.9,119.3,41.23055555555558,False,Cotton
6,2013,219.8,115.9,119.3,-77.46944444444443,False,Cotton
6,2013,219.8,115.9,119.3,-68.16944444444445,False,Cotton
6,2013,219.8,115.9,119.3,45.93055555555557,False,Cotton
6,2013,219.8,115.9,119.3,-48.86944444444444,False,Cotton
6,2013,219.8,115.9,119.3,226.9305555555556,False,Cotton
6,2013,219.8,115.9,119.3,-182.96944444444443,False,Cotton
6,2013,219.8,115.9,119.3,-113.76944444444445,False,Cotton
6,2013,219.8,115.9,119.3,-46.66944444444445,False,Cotton
6,2013,219.8,115.9,119.3,-131.96944444444443,False,Cotton
6,2013,219.8,115.9,119.3,-205.96944444444443,False,Cotton
6,2013,219.8,115.9,119.3,-149.66944444444442,False,Cotton
6,2013,219.8,115.9,119.3,9.030555555555535,False,Cotton
6,2013,219.8,115.9,119.3,40.03055555555554,False,Cotton
6,2013,219.8,115.9,119.3,-63.86944444444444,False,Cotton
6,2013,219.8,115.9,119.3,-80.06944444444443,False,Cotton
6,2013,219.8,115.9,119.3,807.7305555555555,True,Cotton
6,2013,219.8,115.9,119.3,-21.76944444444445,False,Cotton
6,2013,219.8,115.9,119.3,-89.36944444444444,False,Cotton
6,2013,219.8,115.9,119.3,135.43055555555557,False,Cotton
6,2013,219.8,115.9,119.3,-14.769444444444446,False,Cotton
6,2013,219.8,115.9,119.3,-142.36944444444444,False,Cotton
6,2013,219.8,115.9,119.3,-64.66944444444445,False,Cotton
6,2013,219.8,115.9,119.3,-184.56944444444449,False,Cotton
6,2013,219.8,115.9,119.3,-187.06944444444449,False,Cotton
6,2013,219.8,115.9,119.3,693.7305555555556,True,Cotton
6,2013,219.8,115.9,119.3,-152.56944444444446,False,Cotton
6,2013,219.8,115.9,119.3,-59.66944444444445,False,Cotton
6,2013,219.8,115.9,119.3,794.2305555555555,True,Cotton
6,2013,219.8,115.9,119.3,178.83055555555555,False,Cotton
7,2013,310.0,119.1,117.7,315.6305555555556,True,Cotton
7,2013,310.0,119.1,117.7,88.73055555555558,False,Cotton
7,2013,310.0,119.1,117.7,117.43055555555556,False,Cotton
7,2013,310.0,119.1,117.7,63.33055555555555,False,Cotton
7,2013,310.0,119.1,117.7,274.33055555555563,True,Cotton
7,2013,310.0,119.1,117.7,25.13055555555556,False,Cotton
7,2013,310.0,119.1,117.7,141.73055555555558,False,Cotton
7,2013,310.0,119.1,117.7,-33.66944444444445,False,Cotton
7,2013,310.0,119.1,117.7,-88.66944444444445,False,Cotton
7,2013,310.0,119.1,117.7,-7.769444444444446,False,Cotton
7,2013,310.0,119.1,117.7,-17.06944444444443,False,Cotton
7,2013,310.0,119.1,117.7,148.33055555555555,False,Cotton
7,2013,310.0,119.1,117.7,-140.96944444444443,False,Cotton
7,2013,310.0,119.1,117.7,-12.36944444444444,False,Cotton
7,2013,310.0,119.1,117.7,-42.969444444444434,False,Cotton
7,2013,310.0,119.1,117.7,-54.969444444444434,False,Cotton
7,2013,310.0,119.1,117.7,-134.76944444444445,False,Cotton
7,2013,310.0,119.1,117.7,86.83055555555555,False,Cotton
7,2013,310.0,119.1,117.7,236.7305555555556,True,Cotton
7,2013,310.0,119.1,117.7,218.33055555555555,False,Cotton
7,2013,310.0,119.1,117.7,244.2305555555556,True,Cotton
7,2013,310.0,119.1,117.7,-33.06944444444443,False,Cotton
7,2013,310.0,119.1,117.7,1249.8305555555555,True,Cotton
7,2013,310.0,119.1,117.7,93.63055555555556,False,Cotton
7,2013,310.0,119.1,117.7,47.83055555555555,False,Cotton
7,2013,310.0,119.1,117.7,294.5305555555556,True,Cotton
7,2013,310.0,119.1,117.7,-0.36944444444444,False,Cotton
7,2013,310.0,119.1,117.7,-79.96944444444443,False,Cotton
7,2013,310.0,119.1,117.7,119.93055555555556,False,Cotton
7,2013,310.0,119.1,117.7,-165.36944444444444,False,Cotton
7,2013,310.0,119.1,117.7,-194.06944444444449,False,Cotton
7,2013,310.0,119.1,117.7,1262.4305555555554,True,Cotton
7,2013,310.0,119.1,117.7,-78.26944444444445,False,Cotton
7,2013,310.0,119.1,117.7,93.83055555555556,False,Cotton
7,2013,310.0,119.1,117.7,581.1305555555556,True,Cotton
7,2013,310.0,119.1,117.7,49.03055555555554,False,Cotton
8,2013,254.7,123.6,113.5,94.33055555555556,False,Cotton
8,2013,254.7,123.6,113.5,-7.669444444444451,False,Cotton
8,2013,254.7,123.6,113.5,85.43055555555557,False,Cotton
8,2013,254.7,123.6,113.5,152.83055555555555,False,Cotton
8,2013,254.7,123.6,113.5,157.33055555555555,False,Cotton
8,2013,254.7,123.6,113.5,153.13055555555556,False,Cotton
8,2013,254.7,123.6,113.5,7.230555555555554,False,Cotton
8,2013,254.7,123.6,113.5,23.33055555555555,False,Cotton
8,2013,254.7,123.6,113.5,-82.06944444444443,False,Cotton
8,2013,254.7,123.6,113.5,-2.4694444444444343,False,Cotton
8,2013,254.7,123.6,113.5,31.33055555555555,False,Cotton
8,2013,254.7,123.6,113.5,80.73055555555558,False,Cotton
8,2013,254.7,123.6,113.5,-56.06944444444443,False,Cotton
8,2013,254.7,123.6,113.5,-53.66944444444445,False,Cotton
8,2013,254.7,123.6,113.5,-3.2694444444444457,False,Cotton
8,2013,254.7,123.6,113.5,95.63055555555556,False,Cotton
8,2013,254.7,123.6,113.5,-107.86944444444444,False,Cotton
8,2013,254.7,123.6,113.5,35.13055555555556,False,Cotton
8,2013,254.7,123.6,113.5,179.13055555555556,False,Cotton
8,2013,254.7,123.6,113.5,235.1305555555556,True,Cotton
8,2013,254.7,123.6,113.5,-0.4694444444444343,False,Cotton
8,2013,254.7,123.6,113.5,-150.16944444444442,False,Cotton
8,2013,254.7,123.6,113.5,250.33055555555555,True,Cotton
8,2013,254.7,123.6,113.5,-87.66944444444445,False,Cotton
8,2013,254.7,123.6,113.5,-110.06944444444444,False,Cotton
8,2013,254.7,123.6,113.5,79.23055555555558,False,Cotton
8,2013,254.7,123.6,113.5,58.83055555555555,False,Cotton
8,2013,254.7,123.6,113.5,-114.56944444444444,False,Cotton
8,2013,254.7,123.6,113.5,-35.16944444444445,False,Cotton
8,2013,254.7,123.6,113.5,-158.46944444444443,False,Cotton
8,2013,254.7,123.6,113.5,-128.26944444444445,False,Cotton
8,2013,254.7,123.6,113.5,404.93055555555554,True,Cotton
8,2013,254.7,123.6,113.5,-168.26944444444445,False,Cotton
8,2013,254.7,123.6,113.5,-89.66944444444445,False,Cotton
8,2013,254.7,123.6,113.5,118.73055555555558,False,Cotton
8,2013,254.7,123.6,113.5,-96.56944444444444,False,Cotton
9,2013,152.7,120.4,113.7,225.2305555555556,False,Cotton
9,2013,152.7,120.4,113.7,30.93055555555557,False,Cotton
9,2013,152.7,120.4,113.7,3.13055555555556,False,Cotton
9,2013,152.7,120.4,113.7,30.83055555555555,False,Cotton
9,2013,152.7,120.4,113.7,58.73055555555558,False,Cotton
9,2013,152.7,120.4,113.7,-4.36944444444444,False,Cotton
9,2013,152.7,120.4,113.7,-36.56944444444443,False,Cotton
9,2013,152.7,120.4,113.7,-94.46944444444443,False,Cotton
9,2013,152.7,120.4,113.7,-127.16944444444444,False,Cotton
9,2013,152.7,120.4,113.7,-163.96944444444443,False,Cotton
9,2013,152.7,120.4,113.7,-196.26944444444445,False,Cotton
9,2013,152.7,120.4,113.7,-132.66944444444442,False,Cotton
9,2013,152.7,120.4,113.7,-212.56944444444449,False,Cotton
9,2013,152.7,120.4,113.7,-218.16944444444445,False,Cotton
9,2013,152.7,120.4,113.7,-176.46944444444443,False,Cotton
9,2013,152.7,120.4,113.7,-185.56944444444449,False,Cotton
9,2013,152.7,120.4,113.7,-187.06944444444449,False,Cotton
9,2013,152.7,120.4,113.7,-156.56944444444446,False,Cotton
9,2013,152.7,120.4,113.7,-147.56944444444446,False,Cotton
9,2013,152.7,120.4,113.7,-172.46944444444443,False,Cotton
9,2013,152.7,120.4,113.7,93.33055555555556,False,Cotton
9,2013,152.7,120.4,113.7,67.23055555555558,False,Cotton
9,2013,152.7,120.4,113.7,102.83055555555556,False,Cotton
9,2013,152.7,120.4,113.7,-39.06944444444443,False,Cotton
9,2013,152.7,120.4,113.7,-93.96944444444443,False,Cotton
9,2013,152.7,120.4,113.7,-111.26944444444445,False,Cotton
9,2013,152.7,120.4,113.7,-99.26944444444445,False,Cotton
9,2013,152.7,120.4,113.7,-110.26944444444445,False,Cotton
9,2013,152.7,120.4,113.7,-72.76944444444445,False,Cotton
9,2013,152.7,120.4,113.7,-56.769444444444446,False,Cotton
9,2013,152.7,120.4,113.7,-128.56944444444446,False,Cotton
9,2013,152.7,120.4,113.7,79.03055555555554,False,Cotton
9,2013,152.7,120.4,113.7,-56.66944444444445,False,Cotton
9,2013,152.7,120.4,113.7,-60.86944444444444,False,Cotton
9,2013,152.7,120.4,113.7,70.33055555555555,False,Cotton
9,2013,152.7,120.4,113.7,-66.96944444444443,False,Cotton
10,2013,129.4,118.7,158.89999999999998,-53.269444444444446,False,Cotton
11,2013,14.0,115.7,158.89999999999998,-53.269444444444446,False,Cotton
12,2013,6.7,112.9,158.89999999999998,-53.269444444444446,False,Cotton
1,2014,19.2,115.7,158.89999999999998,-53.269444444444446,False,Cotton
2,2014,27.4,114.2,158.89999999999998,-53.269444444444446,False,Cotton
3,2014,36.1,111.7,158.89999999999998,-53.269444444444446,False,Cotton
4,2014,22.2,114.9,158.89999999999998,-53.269444444444446,False,Cotton
5,2014,72.9,115.5,158.89999999999998,-53.269444444444446,False,Cotton
6,2014,95.4,120.9,134.1,169.13055555555556,False,Cotton
6,2014,95.4,120.9,134.1,158.63055555555556,False,Cotton
6,2014,95.4,120.9,134.1,153.03055555555554,False,Cotton
6,2014,95.4,120.9,134.1,20.83055555555555,False,Cotton
6,2014,95.4,120.9,134.1,285.7305555555556,True,Cotton
6,2014,95.4,120.9,134.1,-72.96944444444443,False,Cotton
6,2014,95.4,120.9,134.1,-145.56944444444446,False,Cotton
6,2014,95.4,120.9,134.1,-129.16944444444442,False,Cotton
6,2014,95.4,120.9,134.1,-141.66944444444442,False,Cotton
6,2014,95.4,120.9,134.1,-197.1694444444444,False,Cotton
6,2014,95.4,120.9,134.1,-227.16944444444445,False,Cotton
6,2014,95.4,120.9,134.1,-185.46944444444443,False,Cotton
6,2014,95.4,120.9,134.1,-219.46944444444443,False,Cotton
6,2014,95.4,120.9,134.1,-223.16944444444445,False,Cotton
6,2014,95.4,120.9,134.1,-200.6694444444444,False,Cotton
6,2014,95.4,120.9,134.1,-211.26944444444445,False,Cotton
6,2014,95.4,120.9,134.1,-232.86944444444444,False,Cotton
6,2014,95.4,120.9,134.1,-222.56944444444443,False,Cotton
6,2014,95.4,120.9,134.1,-216.16944444444445,False,Cotton
6,2014,95.4,120.9,134.1,-167.26944444444445,False,Cotton
6,2014,95.4,120.9,134.1,-234.56944444444443,False,Cotton
6,2014,95.4,120.9,134.1,-222.96944444444443,False,Cotton
6,2014,95.4,120.9,134.1,-26.16944444444445,False,Cotton
6,2014,95.4,120.9,134.1,-204.06944444444449,False,Cotton
6,2014,95.4,120.9,134.1,-216.46944444444443,False,Cotton
6,2014,95.4,120.9,134.1,-201.6694444444444,False,Cotton
6,2014,95.4,120.9,134.1,-137.56944444444446,False,Cotton
6,2014,95.4,120.9,134.1,-224.96944444444443,False,Cotton
6,2014,95.4,120.9,134.1,-185.86944444444444,False,Cotton
6,2014,95.4,120.9,134.1,-166.46944444444443,False,Cotton
6,2014,95.4,120.9,134.1,-200.06944444444449,False,Cotton
6,2014,95.4,120.9,134.1,199.9305555555556,False,Cotton
6,2014,95.4,120.9,134.1,-198.36944444444444,False,Cotton
6,2014,95.4,120.9,134.1,-143.76944444444445,False,Cotton
6,2014,95.4,120.9,134.1,205.6305555555556,False,Cotton
6,2014,95.4,120.9,134.1,-3.2694444444444457,False,Cotton
7,2014,261.2,122.8,128.6,226.0305555555556,False,Cotton
7,2014,261.2,122.8,128.6,100.63055555555556,False,Cotton
7,2014,261.2,122.8,128.6,125.93055555555556,False,Cotton
7,2014,261.2,122.8,128.6,18.33055555555555,False,Cotton
7,2014,261.2,122.8,128.6,224.0305555555556,False,Cotton
7,2014,261.2,122.8,128.6,57.23055555555558,False,Cotton
7,2014,261.2,122.8,128.6,250.83055555555555,True,Cotton
7,2014,261.2,122.8,128.6,54.03055555555554,False,Cotton
7,2014,261.2,122.8,128.6,6.430555555555571,False,Cotton
7,2014,261.2,122.8,128.6,51.53055555555554,False,Cotton
7,2014,261.2,122.8,128.6,-100.26944444444445,False,Cotton
7,2014,261.2,122.8,128.6,201.2305555555556,False,Cotton
7,2014,261.2,122.8,128.6,-166.16944444444442,False,Cotton
7,2014,261.2,122.8,128.6,-165.36944444444444,False,Cotton
7,2014,261.2,122.8,128.6,-52.36944444444444,False,Cotton
7,2014,261.2,122.8,128.6,-131.16944444444442,False,Cotton
7,2014,261.2,122.8,128.6,-152.06944444444446,False,Cotton
7,2014,261.2,122.8,128.6,-49.769444444444446,False,Cotton
7,2014,261.2,122.8,128.6,84.03055555555554,False,Cotton
7,2014,261.2,122.8,128.6,39.63055555555556,False,Cotton
7,2014,261.2,122.8,128.6,112.23055555555558,False,Cotton
7,2014,261.2,122.8,128.6,-70.66944444444445,False,Cotton
7,2014,261.2,122.8,128.6,1055.5305555555556,True,Cotton
7,2014,261.2,122.8,128.6,55.13055555555556,False,Cotton
7,2014,261.2,122.8,128.6,-143.46944444444443,False,Cotton
7,2014,261.2,122.8,128.6,70.23055555555558,False,Cotton
7,2014,261.2,122.8,128.6,187.83055555555555,False,Cotton
7,2014,261.2,122.8,128.6,-85.26944444444445,False,Cotton
7,2014,261.2,122.8,128.6,-94.56944444444444,False,Cotton
7,2014,261.2,122.8,128.6,-182.26944444444445,False,Cotton
7,2014,261.2,122.8,128.6,-196.36944444444444,False,Cotton
7,2014,261.2,122.8,128.6,912.6305555555556,True,Cotton
7,2014,261.2,122.8,128.6,-96.36944444444444,False,Cotton
7,2014,261.2,122.8,128.6,17.63055555555556,False,Cotton
7,2014,261.2,122.8,128.6,421.0305555555556,True,Cotton
7,2014,261.2,122.8,128.6,-131.96944444444443,False,Cotton
8,2014,237.5,132.6,123.7,74.13055555555556,False,Cotton
8,2014,237.5,132.6,123.7,304.6305555555556,True,Cotton
8,2014,237.5,132.6,123.7,231.7305555555556,True,Cotton
8,2014,237.5,132.6,123.7,59.33055555555555,False,Cotton
8,2014,237.5,132.6,123.7,319.83055555555563,True,Cotton
8,2014,237.5,132.6,123.7,39.23055555555558,False,Cotton
8,2014,237.5,132.6,123.7,143.03055555555554,False,Cotton
8,2014,237.5,132.6,123.7,12.230555555555584,False,Cotton
8,2014,237.5,132.6,123.7,53.83055555555555,False,Cotton
8,2014,237.5,132.6,123.7,-102.86944444444444,False,Cotton
8,2014,237.5,132.6,123.7,-168.06944444444446,False,Cotton
8,2014,237.5,132.6,123.7,27.33055555555555,False,Cotton
8,2014,237.5,132.6,123.7,-215.66944444444445,False,Cotton
8,2014,237.5,132.6,123.7,-198.86944444444444,False,Cotton
8,2014,237.5,132.6,123.7,-94.86944444444444,False,Cotton
8,2014,237.5,132.6,123.7,-102.46944444444443,False,Cotton
8,2014,237.5,132.6,123.7,-175.56944444444446,False,Cotton
8,2014,237.5,132.6,123.7,9.030555555555535,False,Cotton
8,2014,237.5,132.6,123.7,-39.969444444444434,False,Cotton
8,2014,237.5,132.6,123.7,-18.86944444444444,False,Cotton
8,2014,237.5,132.6,123.7,-97.16944444444444,False,Cotton
8,2014,237.5,132.6,123.7,-93.06944444444444,False,Cotton
8,2014,237.5,132.6,123.7,448.43055555555554,True,Cotton
8,2014,237.5,132.6,123.7,-2.1694444444444514,False,Cotton
8,2014,237.5,132.6,123.7,-69.16944444444445,False,Cotton
8,2014,237.5,132.6,123.7,-80.16944444444445,False,Cotton
8,2014,237.5,132.6,123.7,71.43055555555557,False,Cotton
8,2014,237.5,132.6,123.7,-98.06944444444444,False,Cotton
8,2014,237.5,132.6,123.7,-56.969444444444434,False,Cotton
8,2014,237.5,132.6,123.7,-141.96944444444443,False,Cotton
8,2014,237.5,132.6,123.7,-132.26944444444445,False,Cotton
8,2014,237.5,132.6,123.7,730.4305555555555,True,Cotton
8,2014,237.5,132.6,123.7,-33.86944444444444,False,Cotton
8,2014,237.5,132.6,123.7,3.5305555555555657,False,Cotton
8,2014,237.5,132.6,123.7,483.3305555555556,True,Cotton
8,2014,237.5,132.6,123.7,218.7305555555556,False,Cotton
9,2014,188.0,125.2,124.3,165.63055555555556,False,Cotton
9,2014,188.0,125.2,124.3,78.93055555555557,False,Cotton
9,2014,188.0,125.2,124.3,177.13055555555556,False,Cotton
9,2014,188.0,125.2,124.3,48.83055555555555,False,Cotton
9,2014,188.0,125.2,124.3,148.53055555555554,False,Cotton
9,2014,188.0,125.2,124.3,-26.969444444444434,False,Cotton
9,2014,188.0,125.2,124.3,38.23055555555558,False,Cotton
9,2014,188.0,125.2,124.3,-79.46944444444443,False,Cotton
9,2014,188.0,125.2,124.3,-85.96944444444443,False,Cotton
9,2014,188.0,125.2,124.3,-135.66944444444442,False,Cotton
9,2014,188.0,125.2,124.3,-164.16944444444442,False,Cotton
